Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Target,Sample_ID,Category
54.96714153011233,63.99355436586002,43.24821725025618,30.92192442122609,41.36506395035066,45.76240317977297,38.85918641766912,57.85185082310376,99.33949472560879,S0001,B
48.61735698828815,59.246336829127685,48.55481329284482,41.39614989220498,49.68796511060916,45.46585891616146,43.6906916626221,32.22319037629799,89.92699479248807,S0002,C
56.47688538100692,50.59630369920174,42.075800790000386,45.863944665783556,50.18016872044446,32.04356827369985,40.579398164257555,57.147456498889454,96.55250085092676,S0003,D
65.23029856408026,43.53063222294426,46.9203847036096,68.8768765734019,54.72630345843406,46.69909808298563,44.52004181258862,47.66275942148275,114.29463455035399,S0004,E
47.658466252766644,56.982233136135896,31.063853330462145,55.56553124533758,36.331416367191736,57.328290818217454,47.85849689288811,57.07457710864381,125.55713310061029,S0005,E
47.6586304305082,53.934853854217494,52.13293707372939,36.64518430900109,55.92567273847331,37.25767880923205,58.371544863313844,57.76931692354829,111.40974661727147,S0006,A
65.79212815507391,58.95193220027733,50.012054753622245,54.86036289417637,22.95608368397225,60.484826510505926,46.78840961294298,66.07915061119158,102.0344641694354,S0007,B
57.67434729152909,56.351718016819696,41.82911368931809,34.52696011061634,43.70115447636189,54.87774821084338,34.14374293230407,63.53453647621203,129.96023540608854,S0008,A
45.30525614065048,60.49552715319335,56.59245668432405,60.826910538870735,45.117261575484555,42.657666780289624,61.4006784649516,63.46571662610296,93.74327053896955,S0009,C
55.42560043585965,44.64764788439432,59.37570137626558,45.28875348182122,56.33326826071239,48.584703626621526,41.629098663849604,64.43670319166239,120.61838676733814,S0010,D
45.365823071875376,63.173940656343255,33.924401356310256,49.06363811260829,50.22630852676869,65.98321807641034,49.41279572895371,52.91378984815946,94.23874403297442,S0011,E
45.34270246429743,51.975996046923996,42.37275221433786,63.2579664754219,35.944369461437134,57.33547813505866,54.46536506940711,50.321850870368394,108.62045916021786,S0012,B
52.41962271566034,70.75260872625265,42.30857650212702,37.1283643141575,40.15006874182985,50.08783654898148,51.99610418402783,58.728170831783345,97.72874870419098,S0013,E
30.86719755342202,43.10812181910432,40.600968988911355,36.02881814887009,51.98680009547407,47.623166830390154,60.941795475214754,57.32080951433022,98.88295634694379,S0014,A
32.75082167486967,67.3596380316525,58.294748419317486,44.16400673653995,49.20932658135444,50.76609070451659,54.79003143392759,46.9093376326174,92.4522696507558,S0015,A
44.37712470759027,51.979107834626475,48.06173861227197,60.38378851019317,44.20875890364253,44.88236442057696,41.38690420302892,54.04823408808268,126.89708062361389,S0016,D
39.87168879665576,43.48581996385552,47.35485158689389,34.806539245231576,45.19166210488021,28.952504942809853,71.78562173991662,49.64903533215406,85.3414792378293,S0017,B
53.142473325952736,45.16114165945678,29.961376355932465,21.67844401889431,56.961679971592886,70.42177910534731,51.943334633382335,41.46067091539944,85.19535494902583,S0018,B
40.91975924478789,46.7965269180568,56.35418030209226,45.488411415910015,44.82307427130785,51.553249991994015,48.52659773378494,62.9046074137635,142.41987131690217,S0019,D
35.87696298664709,54.241659464019165,37.60741605146528,55.5174079991092,49.119087559709264,53.981472651225374,59.63925423055571,50.551992425300895,119.55695129308663,S0020,A
64.65648768921554,55.228354880355,50.599326302663286,62.00261749738829,71.69936588080543,49.42092250123091,52.49450945930072,70.48708257698851,52.29772602613927,S0021,A
