Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Target,Sample_ID,Category
-1.1583646891925428,,1.5033983017671506,0.20838280794755248,-2.0417348684242906,0.8773622905756714,0.02688583899453078,-0.22096417382966393,13.592018884634022,S0001,TypeC
1.1870303055603801,1.1055259329579838,0.6387302220291846,0.30263546523903323,-0.7542758500193579,-1.1430049127304835,-1.146345393018688,1.633431532301096,97.34425739202008,S0002,TypeA
0.4040508568145384,-0.16128571166600914,1.8861859012105302,-1.9187712152990415,-0.026513875449216878,0.17457781283183896,-0.07444591576616721,0.25755039072276437,43.07511760246564,S0003,TypeA
-1.1290517712172292,0.7216720640432351,-0.5245202662797737,-0.24032539815813503,-0.3748208075495975,0.48937456122791806,0.7129984301723881,-1.2221278088919454,18.84478179826428,S0004,TypeB
-0.7968952554704768,-2.4716445001272893,0.57707212718054,0.08658978747289992,-0.15567723539207948,-0.2030453860429927,-0.6039851867158206,0.37114587337130883,-242.31581879664282,S0005,TypeA
-0.5830774385689385,0.8604734883597454,-0.1671217137864115,0.49097495163825133,0.7348777860498175,0.28257995048829965,1.6073455760199926,-0.24869112618354708,38.27570460013615,S0006,TypeC
,-0.11232804969082982,0.6141667000434252,-0.275051697151644,-2.301921164735585,0.7575077100473051,-0.57581824064468,-0.5305011476105275,24.810110041252614,S0007,TypeC
0.49568188797260465,0.8700677306887542,0.15041890514357642,0.2010990467149675,1.050654396007612,0.3649610024662254,-0.05761879703358539,2.403415585238275,172.94447218850928,S0008,TypeC
-0.29027454418865134,0.9190764829877686,0.26739231407190295,-0.17495975669540864,-0.7557451594928447,0.3216978061960136,0.9920423495365228,-0.6680904536430488,63.870660728604804,S0009,TypeC
-0.25083301645504735,-0.32267983884213575,1.328194141849058,-0.643518230380143,0.9278401280812372,0.5562300094006599,2.165002344901084,0.45588777208160763,17.879765406123873,S0010,TypeB
0.514438834058749,0.12029563171189886,,0.33231401197959165,-0.7484865365565536,-1.1246420918378692,1.277676821898509,-1.5341141707356223,-67.97316541114978,S0011,TypeB
1.1087035805829077,0.5906548306923093,0.820482181197364,1.3821589910375272,0.6487098875896427,0.5072740311072977,1.1692955904456728,1.066674689589154,175.1804456977654,S0012,TypeB
,0.27157883719537346,-1.0810565404082624,0.028318376130461172,0.02975613949574519,1.0531528533329035,0.6815006973726244,-0.03955515385665504,26.49315681431571,S0013,TypeA
-0.7537361643574896,-0.2453881160028705,-0.8895144296255233,0.27669079933001905,0.8271832490360238,-0.8158102849654383,0.3411519748166439,-0.0771017094141042,-122.7157847001884,S0014,TypeA
-1.9982006845321076,0.07863519031609059,0.9163276747024814,2.0883747047807275,-0.13958962815517376,0.3464884758979927,-2.8962553781936893,0.9980101098596522,-24.331948933377312,S0015,TypeA
0.015579047581467534,-0.1730718242838696,-1.0962750868952018,-0.9913923494563072,-2.153390113603715,-1.4400508825942944,-0.8469613483183278,1.5945050632249722,-104.7285312313057,S0016,TypeB
1.4437646040732595,-1.251539424190444,-0.0821511783925688,0.5697672802322039,0.44770856001731496,1.1172958315881276,0.4567532191537839,0.34272534637770413,67.20965792098698,S0017,TypeB
-0.9555404406004258,-0.12791759148076653,-1.6064463202575725,-0.6465728842425266,-1.081548003614395,0.2034636358672231,-1.4222537095976742,-0.7563507452843033,-59.066610784069965,S0018,TypeB
0.4363236696740321,1.7275431701007113,,-0.2573765374233451,-1.6685840738775894,0.1200313267182613,-1.0227925651984056,0.6135179727304166,172.22967531422663,S0019,TypeC
0.5999287299962045,-1.2096947428411076,1.5307508323436974,0.14866745720211155,-0.33708597111803934,1.2187618516973167,1.490726136849952,-0.213442870930208,26.918897194449443,S0020,TypeB
0.5578103063518622,,0.010352619843380607,-0.6095122021592831,-0.186971302985446,-1.3118362323501596,-0.30522470435466764,-1.0651136630753726,3.5281674895613016,S0021,TypeA
-0.9093874547947389,0.7910319470430469,1.4027943109360992,-0.9905363251306883,-0.5662977296027719,-1.4018510627922809,2.1904556258099785,0.5868570938002703,-69.14644716891706,S0022,TypeB
0.12200981464536144,-0.5756378262377739,2.5600845382687947,-0.0349884904969617,1.77080063563551,-0.09605989972464987,-0.7031764251258874,1.1492733262856758,-1.8004603287029557,S0023,TypeC
1.3800913541474515,1.4765403497258958,-0.6255627015095294,-0.5503051538454201,-0.6716233679380516,0.39580353343740904,0.2606737658239071,0.4940301862827388,217.30430985738104,S0024,TypeA
-0.42688106994742003,-0.15800789857898942,-1.0121043752601675,-1.2899608997410539,-1.295078772063616,-1.6548566718657693,0.07331796718840389,0.8231705839619146,-138.57594171374996,S0025,TypeA
0.02127157673606165,1.2382830714336357,0.3088330125989638,0.5655096456315442,-1.7607627591558177,1.702214944635238,2.601683114180395,0.24075317948856828,228.72580537976611,S0026,TypeB
-0.429405541125253,0.12522450264790727,0.12229750303228377,-0.7019916878067554,-0.6629009175509482,0.5432980290363879,0.04059169120388238,0.04886007032570433,41.24858653374218,S0027,TypeB
0.26105527217988933,0.29612027706457605,0.00511345664246089,-0.3427145165267695,-0.8022772692216189,-0.23458713337514692,-0.42064532276535904,-1.4153707420504142,-10.217531596400814,S0028,TypeB
0.725766623898692,0.10939479460489289,0.4810092317367132,1.8820244964750337,1.3454200461549777,0.22388402427913137,0.4714683571359957,-0.7904744554453119,26.040374172881513,S0029,TypeB
-0.5034756541161992,0.09965136508764122,-1.5506634310661327,-0.9194242342338032,1.5499344050175394,0.06856297480602733,0.4735924306351816,-1.0623037137261049,-28.758508694188574,S0030,TypeA
1.356240028570823,0.812525822394198,-0.07201012158033385,0.36139560550841393,1.5380365664659692,1.0035328978920242,-0.6451197546051243,0.36163602504763415,216.794549873065,S0031,TypeB
0.6060099513456396,-1.5566291735239037,-1.280429352496283,0.2110174672026184,-0.09671311187039239,1.7547941819843647,1.6964563682900382,-2.081929407883722,3.6504457124403853,S0032,TypeB
1.262584103427182,-1.5256563145700948,-0.5518581458924467,1.5421099525678756,2.006092888159123,2.5581992856682523,0.18455130319703697,-0.5642475986573886,132.71467936155685,S0033,TypeC
-0.48388583405432156,-0.6514180036144483,-0.32034730819432017,-0.02435459226098284,2.1422703586118637,0.4241659464019164,-0.573700003938579,0.5228354880354996,-38.99542225907915,S0034,TypeB
-0.19634984908497827,-0.2590421458207031,-0.07160125941406395,0.7326400772155792,-0.08071658010858232,-0.03722223650984159,0.05194588580729943,0.7276295436369798,-14.270186040530833,S0035,TypeB
-1.0265152994110602,1.073631749859772,0.132969674146876,-0.5589218472715883,0.37721187506452086,-0.7001208149391732,-1.5231869047837747,1.1950466289248425,-0.28347484396276634,S0036,TypeC
-0.5290526773462948,-1.5625458568865427,0.7942646796218271,0.46642998243352635,-0.03564148229748357,-1.2542894231692494,-1.356581804623405,0.2935579321666293,-237.849152324189,S0037,TypeC
-0.7783047254023127,-0.5397596803093615,0.19584525509768155,1.0291556373256436,0.472597482413043,-0.978372777615032,-1.7025836042378404,0.40825275571447184,-141.71566754667697,S0038,TypeB
1.1647393544571714,-1.6151318159055095,-0.7345915767980492,-1.015821818978397,0.06167984984797165,-0.810252437014381,1.1486373494287152,0.20056919723094285,-161.86386214909692,S0039,TypeA
-0.37144086599579146,-0.34268759408034877,-1.4075116947178212,0.9356783931474612,1.2715550949941588,-0.7778166875908753,1.7522704434236227,-1.1105758454658288,-135.14694773393921,S0040,TypeA
-1.1196698946261439,-0.36244094140313216,-1.2946814757209058,-0.04692057887918407,0.47704082722312147,1.1608267873785194,0.3465038817307158,-0.46770120131189136,2.2740146763155202,S0041,TypeA
2.463242112485286,0.06023020994102644,-0.19236096478112252,1.1428228145150205,0.7519330326867741,0.30154734233361247,-1.168678037619532,-0.03471176970524331,130.2560181994173,S0042,TypeC
0.1713682811899705,0.7384665799954104,-0.11564828238824053,-0.4606387709597875,1.0571222262189157,-0.3011036955892888,-0.7198442083947086,-1.4785219903674274,14.321990442683614,S0043,TypeB
0.6283455092642799,0.6241198170521551,-0.012246772846914623,0.9751197334177512,-0.14705738150213865,-0.8972543714858315,-0.6771617115121117,0.07580455819372633,-1.5328712748188629,S0044,TypeC
0.543360192379935,-1.6694052811213718,-0.6626237589458467,-1.6275424378831627,0.048084946661381994,0.5705986685931593,-1.804882100664519,-0.7632591565425169,-103.16805512351985,S0045,TypeC
0.04643654815614881,0.19109906801990334,-1.3598561409799192,-0.30777823495300083,0.21915032766393897,0.7462535660272207,2.16325472330546,0.6454841811410754,81.51704631497496,S0046,TypeC
-0.82688035403986,-0.877982586756561,-0.22647889190152676,1.4926885689595217,-0.2711236010425688,0.3673655068161781,-0.8031789506803448,0.9135846262332494,-71.53195240221231,S0047,TypeA
3.852731490654721,0.5150476863060479,0.570890510693167,-0.3152692446403456,0.7589692204932674,1.135565640180599,0.651391251305798,0.9540017634932023,337.58367040826494,S0048,TypeA
,0.3577873603482833,1.083051243175277,0.5150352672086598,0.5137859509122088,1.053802052034903,-0.9378250399151228,-1.377669367957091,120.71705025616757,S0049,TypeC
-2.152890592952483,-1.1033666061738736,0.3885786045309641,0.08182935854756501,-0.09888965319114267,2.4929995174327906,0.8384907744516419,-0.006070911539893324,27.566402011345026,S0050,TypeB
-1.035242322419374,-0.10703035995455783,-0.553649305347182,-0.6997255079925856,0.213979910734222,-1.1978778925888485,0.03526355197172861,1.9647251329163893,-111.43452109593674,S0051,TypeC
1.2083662305931424,2.061503576636398,1.0240625258114624,-0.8181988834223072,-0.0033744574109520514,0.5925269492011831,-0.5511857163285334,0.7783610761666377,283.5412428528669,S0052,TypeB
-0.8848027140269009,-0.4432822511915103,-0.172946059923423,1.4711703274936085,-0.20932367715186612,1.7117084801423434,-1.6135613978767411,-1.3719011429313563,35.79554379660952,S0053,TypeC
,-1.4026052717996935,,-0.2949496782920278,1.2477420726737338,-0.6929051977959073,0.8949243769444413,-0.7184072655691974,-81.2941450804063,S0054,TypeC
-0.5308687729203206,2.5269324258736217,-0.48943944251822213,0.5839281853259639,-0.35929209078705954,1.044160877069072,1.8467073257360336,0.6818914896263114,274.0893766377536,S0055,TypeA
